"","DOHREGION","EBLADDER","EBONE","EBRAIN","EBREAST","ECOLORECTA","EESOPHAGUS","EKIDNEY","ELARYNX","ELEUKEMIA","ELIVER","ELUNG","EMESOTHELI","ENASAL","ENHL","EORAL","EOTHER","EOVARY","EPANCREAS","EPROSTATE","ESTOMACH","ETESTIS","ETHYROID","ETISSUE","ETOTAL","EUTERUS","HBLADDER","HBONE","HBRAIN","HBREAST","HCOLORECTA","HESOPHAGUS","HKIDNEY","HLARYNX","HLEUKEMIA","HLIVER","HLUNG","HMESOTHELI","HNASAL","HNHL","HORAL","HOVARY","HPANCREAS","HPROSTATE","HSTOMACH","HTESTIS","HTHYROID","HUTERUS","LATITUDE","LONGITUDE","OBLADDER","OBONE","OBRAIN","OBREAST","OCOLORECTA","OESOPHAGUS","OKIDNEY","OLARYNX","OLEUKEMIA","OLIVER","OLUNG","OMESOTHELI","ONASAL","ONHL","OORAL","OOTHER","OOVARY","OPANCREAS","OPROSTATE","OSTOMACH","OTESTIS","OTHYROID","OTOTAL","OUTERUS","TISSUE","TISSUE0","YEAR","AI_TOT","A_TOT","B_TOT","F_TOT","HH_SIZE","HU_OCC","HU_VAC","H_TOT","MU_TOT","M_TOT","NH_TOT","O_TOT","PI_TOT","POP_TOT","POVOVER","POVUNDER","TOT_HSPLUS","TOT_LT_HS","W_TOT","inc_breast","log_offset","obs_inc","pred_cases_breast"
"690","360610209012",2.6667,0.123976,0.756464,9.99144,5.89133,0.558604,1.74063,0.408696,1.61981,0.837347,7.87828,0.103689,0.0758381,2.54551,1.09587,8.39259,1.05618,1.6727,6.6818,1.03819,0.23161,1.7767,0.377733,59.8607,2.33899,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.811719,-73.955909,1,0,1,9,5,0,3,0,2,3,7,1,0,1,0,14,1,1,4,0,0,3,57,1,0,0,2009,19,53,1087,1324,2.719950434,807,4,1178,149,915,1061,607,1,2239,1146,734,788,512,323,679.75830816,2.3017287264,0.90077106,8.73862382954692
"691","360610210001",2.41784,0.0626299,0.508026,7.76221,5.0687,0.479218,1.39857,0.330169,1.26656,0.652283,6.96199,0.0941175,0.0593502,2.03551,0.842311,6.74923,0.822877,1.46972,5.52256,0.8911,0.0968099,1.0855,0.26408,48.7717,1.93033,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.816821,-73.934132,3,0,0,9,7,0,1,0,2,0,3,0,0,3,0,0,2,1,10,0,0,1,47,5,0,0,2009,2,2,975,655,1.694805195,616,9,64,26,389,980,17,0,1044,1403,35,1110,136,22,1374.0458015,2.0492670875,1.1594636064,9.23448700864178
"692","360610210002",2.86308,0.112762,0.774147,10.7586,6.55594,0.617482,1.91064,0.454401,1.72264,0.946504,8.29753,0.10746,0.0859406,2.7766,1.26416,9.27366,1.14427,1.8721,7.51812,1.15439,0.272536,1.94362,0.405069,65.3829,2.55124,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.813021,-73.935708,2,0,1,14,4,1,2,0,0,2,9,1,0,1,2,9,1,3,12,4,0,0,71,3,0,0,2009,9,26,1830,1247,1.844483058,1151,76,174,87,876,1949,36,0,2123,1313,118,1173,49,135,1122.6944667,2.3757054347,1.3012845538,12.2369973359497
"693","360610210003",1.34309,0.0832411,0.459559,5.96842,3.13565,0.287562,0.951369,0.214913,0.906915,0.447172,4.16857,0.0512691,0.0428188,1.40208,0.603316,4.67085,0.632096,0.882873,3.33508,0.548153,0.153818,1.14427,0.224365,33.0789,1.42141,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.811462,-73.937519,1,0,0,10,6,1,2,0,0,1,6,1,0,2,4,5,1,1,10,2,0,1,56,2,0,0,2009,24,13,998,924,2.808318264,553,3,615,86,629,938,305,2,1553,1006,896,737,239,125,1082.2510823,1.7864822358,1.6754853043,5.08343067640698
"694","360610210004",1.60119,0.101703,0.566564,7.69631,3.76229,0.350278,1.18609,0.267414,1.08727,0.554881,5.09124,0.061617,0.0527271,1.72485,0.754322,5.69804,0.798188,1.04436,4.04009,0.658725,0.195928,1.49184,0.277914,40.8738,1.81001,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.810786,-73.935749,1,1,1,7,6,0,2,0,0,1,6,0,0,4,0,0,0,1,9,2,0,0,42,1,0,0,2009,19,21,1241,1140,2.655124654,722,4,748,96,777,1169,370,0,1917,1621,867,826,458,170,614.03508772,2.0407409932,0.9095267732,6.86351501491903
"695","360610211003",1.7555,0.0871469,0.528541,5.30484,3.60033,0.388479,1.21476,0.302904,1.0412,0.612891,4.69925,0.0678151,0.0539218,1.6941,0.82795,5.5256,0.572862,0.986882,5.61515,0.672728,0.340554,1.38593,0.276618,38.808,1.25205,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,40.813678,-73.960403,1,0,0,8,5,0,3,1,2,2,2,0,0,1,2,7,0,2,11,0,1,2,50,0,0,0,2009,6,261,194,905,2.050292398,855,46,506,96,851,1250,183,0,1756,1332,148,1160,116,1016,883.97790055,1.6686196114,1.5080567934,5.67240471537395
"696","360610211004",1.42767,0.0676711,0.40719,5.16722,3.04899,0.303524,0.940883,0.225867,0.84983,0.461962,4.21996,0.0561812,0.0401013,1.34257,0.596852,4.37856,0.540183,0.856545,3.77916,0.541355,0.137458,0.953141,0.199252,31.7555,1.21341,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.81458,-73.958612,1,0,0,4,2,0,0,0,0,1,3,0,0,0,0,1,2,2,5,1,0,0,23,0,1,0,2009,30,17,616,692,2.713968958,451,1,633,99,532,591,290,0,1224,666,480,383,309,172,578.03468208,1.6423348263,0.7741106436,4.52742754616874
"697","360610211005",1.8722,0.0978697,0.578463,7.68802,4.19014,0.396306,1.28677,0.298361,1.1805,0.612568,5.66776,0.0728555,0.0558523,1.86354,0.814769,6.14517,0.808395,1.16931,4.67785,0.7353,0.193838,1.44374,0.287008,43.9624,1.82581,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.813723,-73.957602,0,0,0,8,2,1,0,1,0,4,5,0,0,2,1,8,1,0,4,3,0,1,45,4,0,0,2009,31,34,973,1100,2.733233979,671,4,889,94,734,945,466,0,1834,1170,275,726,100,236,727.27272727,2.0396632731,1.0405800193,6.69727530801267
"698","360610211006",4.06034,0.100953,0.839055,11.4548,8.39643,0.81915,2.33324,0.570072,2.1075,1.16465,11.0286,0.155319,0.0985109,3.33683,1.46964,11.0703,1.23036,2.42182,10.0044,1.49257,0.162851,1.67027,0.435678,79.1889,2.76567,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.81252,-73.958681,1,0,0,7,8,1,0,0,0,0,1,0,0,1,1,4,0,1,3,2,0,1,33,2,0,0,2009,4,371,265,1004,1.843010753,930,53,144,67,710,1570,38,0,1714,1560,78,1295,39,969,697.21115538,2.4384088561,0.6110975312,13.0346240156406
"699","360610211007",0.673039,0.0363268,0.219274,2.09973,1.45585,0.153556,0.47949,0.118608,0.429613,0.24665,1.87464,0.0258644,0.0217012,0.688303,0.327583,2.26557,0.232955,0.405713,2.17546,0.268125,0.140323,0.580768,0.11341,15.5095,0.47695,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.81152,-73.959459,3,0,0,0,4,0,0,0,1,1,1,0,0,1,0,3,1,2,3,1,0,0,22,1,0,0,2009,0,100,127,433,2.073972603,365,19,154,38,342,621,58,0,775,764,50,583,0,452,0,0.741808765,0,2.22931793877338
"700","360610212001",4.02539,0.110645,0.822962,9.5675,7.97837,0.760112,2.05812,0.495373,2.11584,0.983377,9.9625,0.157839,0.0928139,3.10872,1.26522,10.8009,1.06757,2.31876,9.21432,1.45016,0.213264,1.60188,0.439342,72.7908,2.17982,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.815353,-73.937832,2,0,0,10,13,1,1,5,2,5,11,0,0,0,2,11,2,2,12,6,0,0,88,3,0,0,2009,13,60,1511,1204,1.896703297,910,90,419,61,799,1584,178,1,2003,1208,122,1024,297,179,830.56478405,2.2583719383,1.0452051215,10.7130083740827
"701","360610212003",1.33867,0.0424122,0.324557,4.46887,2.8426,0.280605,0.849829,0.207559,0.736687,0.414518,3.86907,0.0514439,0.0361531,1.20886,0.540328,3.96407,0.470892,0.814239,3.61493,0.51048,0.108698,0.77717,0.168938,28.7455,1.10391,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.811835,-73.940421,1,0,0,4,3,0,3,0,1,2,6,0,0,2,1,2,0,1,8,0,0,1,41,6,0,0,2009,2,18,653,463,1.516314779,521,43,44,28,327,746,10,1,790,947,162,869,44,78,863.93088553,1.4971355802,0.8950808594,5.60904181139763
"702","360610213031",1.65932,0.0742357,0.476481,5.43938,3.45388,0.359173,1.11164,0.273833,0.983208,0.548379,4.64926,0.0643771,0.0473372,1.55545,0.720674,5.06307,0.569733,0.964634,4.94805,0.634668,0.217859,1.12164,0.240679,36.4661,1.28909,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.81701,-73.952713,0,0,0,5,3,1,0,1,1,1,3,1,0,2,1,3,0,2,3,1,0,2,32,2,0,0,2009,29,18,614,735,2.463793103,580,16,771,79,700,664,401,0,1435,915,397,555,333,294,680.27210884,1.6936650838,0.9192224114,5.13748605769493
"703","360610213033",1.75136,0.0947746,0.577636,6.09127,3.73633,0.400213,1.28767,0.317,1.09949,0.645431,4.90827,0.0674796,0.0555513,1.78358,0.867747,5.74854,0.639115,1.02308,5.61365,0.697699,0.340582,1.45912,0.293742,40.9407,1.4414,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.814005,-73.951985,3,0,1,10,4,0,1,0,0,0,4,0,0,3,0,6,1,1,6,1,0,1,42,0,0,0,2009,13,54,989,955,2.415816327,784,66,641,81,939,1253,361,1,1894,1656,278,1143,270,395,1047.1204188,1.8068565986,1.6416937683,5.83663003078941
"704","360610214001",2.20403,0.0753071,0.554094,6.99834,4.53107,0.483726,1.46501,0.369935,1.20253,0.730634,6.28574,0.084012,0.0602768,1.98177,0.949122,6.39949,0.728573,1.27913,6.78561,0.831872,0.185376,1.33028,0.282411,47.5077,1.7094,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.817881,-73.935817,0,0,0,11,6,1,3,1,2,3,6,0,0,1,1,9,1,3,14,4,0,2,72,3,1,0,2009,2,14,1201,805,1.623569794,874,58,144,58,616,1277,46,3,1421,1314,98,1007,196,97,1366.4596273,1.9456729781,1.5718013129,8.50563807545004
"705","360610214002",2.62581,0.0849031,0.626363,8.14808,5.38664,0.550437,1.64333,0.405802,1.41724,0.804387,7.31286,0.101761,0.0695267,2.30232,1.05141,7.55002,0.86115,1.52899,7.19451,0.975205,0.217922,1.48527,0.325146,54.6699,2.00077,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,1,-1,-1,0,40.817231,-73.937473,0,0,1,7,6,0,1,0,0,1,6,0,0,1,0,5,0,3,19,0,0,1,56,5,0,0,2009,16,32,1330,899,1.594349142,991,44,116,53,681,1464,25,0,1580,1440,355,1294,280,124,778.6429366,2.0977823167,0.8590980943,9.99023312198724
"706","360610216001",1.63077,0.0999704,0.586812,6.38729,3.57187,0.387676,1.28535,0.315736,1.07247,0.651203,4.6801,0.0621683,0.0553929,1.76238,0.880015,5.65904,0.646711,0.959123,5.56454,0.666137,0.322983,1.60651,0.296301,40.5455,1.39493,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.799891,-73.951845,0,1,0,5,3,0,1,0,1,2,7,0,0,1,0,6,1,1,3,0,0,2,35,0,1,0,2009,20,78,1070,1046,2.37875,800,63,486,66,964,1524,226,0,2010,1304,536,691,276,550,478.01147228,1.8543100783,0.782804601,6.18873652703456
"707","360610216002",0.644866,0.0467596,0.257673,2.44971,1.39829,0.157338,0.53118,0.13097,0.443029,0.275468,1.76189,0.0245214,0.0238488,0.728005,0.379222,2.33917,0.25126,0.364547,2.3111,0.266265,0.173196,0.725941,0.131233,16.3447,0.529215,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.799829,-73.953631,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1,4,0,0,1,13,0,0,0,2009,10,21,585,492,2.288944724,398,46,184,42,465,773,79,0,957,843,98,585,55,220,609.75609756,0.8959696502,1.2246347527,2.43839924676569
"708","360610216003",0.790414,0.0512067,0.301682,3.20194,1.74475,0.183495,0.62882,0.150176,0.53717,0.308756,2.32249,0.030411,0.0273363,0.875607,0.424831,2.83001,0.330019,0.469549,2.48369,0.324572,0.175928,0.820435,0.150403,19.9066,0.742906,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.80088,-73.953426,1,0,0,7,2,0,0,1,0,1,0,0,0,1,1,3,1,1,2,0,0,0,23,1,1,0,2009,6,27,678,563,2.386516854,445,34,211,64,499,851,98,0,1062,1107,271,694,115,189,1243.339254,1.1637568761,2.1861746316,3.09518245461891
"709","360610216004",1.0611,0.0663801,0.385542,3.69058,2.1611,0.244559,0.814396,0.201911,0.686266,0.410892,2.86767,0.0419321,0.0353297,1.10843,0.563803,3.54163,0.375002,0.569368,3.50942,0.413169,0.236551,1.03602,0.193209,25.0377,0.823459,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.801887,-73.955357,1,1,0,1,2,0,1,0,0,0,7,0,0,0,0,6,0,1,11,1,0,0,34,2,0,0,2009,13,69,687,693,2.268251273,589,327,304,66,687,1076,112,0,1380,1052,454,866,283,433,144.3001443,1.3057836273,0.2709601201,3.6964245651194
"710","360610216005",2.46364,0.107988,0.69509,7.60569,4.86152,0.51592,1.59118,0.388485,1.41516,0.769909,6.69392,0.0983679,0.067122,2.22635,1.01343,7.27589,0.789718,1.34555,6.87018,0.907138,0.313335,1.69436,0.348282,51.8335,1.77525,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.800646,-73.956294,1,0,0,4,3,1,1,0,3,3,5,0,0,4,0,10,1,2,9,1,0,1,50,1,0,0,2009,10,189,1109,1172,2.448152563,839,60,532,92,975,1615,247,7,2147,1732,599,1334,282,493,341.29692833,2.0288966514,0.5259220399,7.21736032499029
"711","360610218001",1.13563,0.0676235,0.413128,4.09603,2.44995,0.277995,0.923895,0.23239,0.743746,0.484829,3.22348,0.0427914,0.0394796,1.2331,0.650105,3.88131,0.419425,0.653478,4.1289,0.461132,0.231139,1.10876,0.206428,28.0241,0.919388,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.803275,-73.950626,1,0,0,5,4,0,2,0,2,2,0,0,0,1,1,1,0,1,9,0,0,0,30,1,0,0,2009,8,40,971,729,2.232227488,633,66,163,82,684,1250,45,0,1413,1077,106,623,131,267,685.87105624,1.4100182119,1.2206941844,4.1471096374244
"712","360610218002",1.76453,0.0743833,0.497054,5.69037,3.7802,0.39941,1.23045,0.30851,1.03741,0.637723,4.97964,0.066637,0.052076,1.67965,0.829198,5.38217,0.599916,1.05679,5.55915,0.685823,0.212576,1.13692,0.251684,39.2579,1.34564,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.801971,-73.951578,1,0,0,5,5,0,2,2,0,4,7,0,0,0,1,4,1,1,9,1,0,3,50,3,1,0,2009,12,15,1089,733,2.195618153,639,61,231,65,680,1182,95,2,1413,1538,400,748,314,135,682.12824011,1.7387752724,0.8786774849,5.8249791644903
"713","360610218003",1.87008,0.0997915,0.626711,6.08768,3.93853,0.463404,1.48556,0.386296,1.16307,0.798654,5.2126,0.0700749,0.0627051,1.93524,1.05647,6.03857,0.625228,1.06461,7.2194,0.747601,0.347669,1.58323,0.315576,44.6179,1.41917,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.803168,-73.954422,3,0,1,8,3,0,1,1,1,1,4,0,0,2,1,1,0,0,5,0,0,1,34,1,0,0,2009,19,55,1310,959,2.460264901,604,93,416,107,1040,1583,163,4,1999,1183,407,721,94,341,834.20229406,1.8062670568,1.3141295206,5.75589576284848
"714","360610218004",1.9168,0.0896534,0.560959,4.93349,3.57726,0.434439,1.31425,0.34585,1.07928,0.680129,4.91421,0.0765097,0.0547199,1.73972,0.890726,5.52821,0.506147,0.977509,6.75648,0.702469,0.298722,1.38423,0.28264,40.1495,1.10512,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.804473,-73.95347,0,0,0,2,3,1,3,1,0,0,8,0,0,3,2,8,0,0,6,1,0,0,40,2,0,0,2009,9,75,1120,887,2.069167644,853,96,347,71,905,1445,123,0,1792,983,544,755,324,394,225.47914318,1.5960466484,0.4053925315,5.24552624838659
"715","360610219003",3.34828,0.15485,0.952975,12.0355,7.11994,0.705383,2.20035,0.524556,1.99628,1.05126,9.8604,0.131294,0.0939264,3.13778,1.38202,10.2222,1.26234,2.00965,8.74476,1.27293,0.300731,2.18563,0.469781,74.0481,2.88528,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,-1,-1,0,40.817108,-73.955284,2,1,0,14,9,2,2,2,0,4,8,0,0,6,5,6,2,2,11,1,0,1,82,3,1,0,2009,51,41,1602,1643,2.735322425,1039,21,1413,130,1199,1429,613,0,2842,1386,1377,1102,501,405,852.09981741,2.4878606159,1.163225458,10.4779322732095
"716","360610220001",0.851951,0.0376945,0.248511,2.2059,1.5948,0.209347,0.629531,0.172198,0.471151,0.336571,2.19944,0.0328284,0.0256866,0.787211,0.440303,2.4361,0.224479,0.42989,3.5499,0.318001,0.13065,0.635056,0.126808,18.6105,0.516477,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.805813,-73.948777,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,1,2,3,0,0,1,17,1,1,0,2009,5,17,487,360,1.834688347,369,87,114,52,397,643,41,0,757,444,181,506,38,155,1111.1111111,0.7911355889,1.8133188268,2.51641068198432
"717","360610220002",0.944917,0.0541543,0.325809,3.15704,1.87535,0.216616,0.722108,0.183177,0.58911,0.359529,2.51495,0.0374661,0.0305852,0.964035,0.497805,3.0682,0.31591,0.49205,3.26342,0.363727,0.177756,0.903908,0.164576,21.9245,0.702274,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.804558,-73.949692,3,0,0,5,4,0,0,0,0,0,4,0,1,1,0,4,0,0,10,0,0,0,32,0,0,0,2009,6,46,654,598,2.194931774,513,108,158,59,528,968,66,1,1126,931,433,918,96,294,836.12040134,1.1496348798,1.5837620049,3.23238746525221
"718","360610220005",0.984148,0.0761694,0.420969,3.71008,2.09318,0.239783,0.817126,0.201382,0.716612,0.429728,2.62255,0.0376785,0.0361148,1.0959,0.581364,3.58426,0.383072,0.540726,3.61639,0.401936,0.231363,1.16432,0.206487,24.9666,0.77528,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.807011,-73.951328,0,0,0,3,2,0,2,0,0,0,5,0,0,2,0,5,0,3,5,2,0,0,30,1,0,0,2009,8,26,1185,890,2.307575758,660,53,277,85,752,1365,116,0,1642,1141,274,748,167,222,337.07865169,1.3110534397,0.8086079006,3.67235905680881
"719","360610221021",1.47127,0.0678473,0.435307,4.46305,2.89922,0.335963,1.05411,0.272128,0.844017,0.541411,3.88194,0.0563064,0.0435479,1.38804,0.719317,4.44739,0.451904,0.778058,5.19135,0.554998,0.218117,1.15327,0.22254,32.475,0.983866,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.819844,-73.945407,1,0,1,4,4,2,0,1,0,1,7,0,0,0,1,6,0,0,6,2,0,1,39,2,0,0,2009,13,43,928,705,1.868312757,729,119,240,49,657,1122,111,3,1362,1141,270,851,132,215,567.37588652,1.4958323888,0.8962480815,5.04016797127805
"720","360610222001",1.02752,0.0688978,0.389555,3.76994,2.15076,0.239949,0.802568,0.197191,0.69383,0.410056,2.82084,0.0393918,0.0346811,1.08491,0.550748,3.52403,0.383238,0.569247,3.52863,0.40736,0.208465,1.04489,0.191498,24.9545,0.816249,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.808941,-73.950212,0,0,0,3,4,0,0,0,0,3,4,0,0,3,1,4,0,0,1,0,0,0,23,0,0,0,2009,12,42,913,777,2.26746167,587,188,278,72,647,1146,105,2,1424,936,375,762,55,278,386.1003861,1.3270590862,0.7957686329,3.77680511126159
"721","360610222002",1.01357,0.0598883,0.362264,3.61612,2.19326,0.249469,0.815119,0.205212,0.659676,0.42456,2.84392,0.0384325,0.035124,1.08575,0.57371,3.4428,0.374276,0.589546,3.68066,0.412959,0.210152,0.955054,0.181703,24.8493,0.826037,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.80774,-73.947367,1,0,0,5,1,1,0,0,2,0,3,0,0,3,0,2,0,0,2,4,0,1,25,0,0,0,2009,8,35,764,614,2.028625954,524,163,216,70,606,1004,92,0,1220,645,568,740,124,251,814.33224756,1.2854016278,1.3826974769,3.89189981621352
"722","360610223011",1.33668,0.0752936,0.429052,4.37888,2.7112,0.296451,0.937529,0.234139,0.822274,0.468837,3.75333,0.0529707,0.0399916,1.29381,0.617689,4.11297,0.458917,0.750986,4.19411,0.504326,0.219577,0.986403,0.211203,29.9387,1.05205,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.819166,-73.953825,1,0,1,1,2,0,2,0,1,0,2,0,0,2,1,4,0,0,4,0,0,3,26,1,1,0,2009,74,13,202,714,3.527227723,404,56,1251,86,711,174,713,0,1425,1012,487,473,385,337,140.05602241,1.4767929839,0.228368898,3.00580929008038
"723","360610223012",2.40129,0.13146,0.730263,6.55735,4.53963,0.519258,1.57938,0.402957,1.41079,0.800172,6.28047,0.096783,0.0678011,2.17924,1.04419,6.9679,0.687019,1.25023,7.55397,0.866215,0.419112,1.63185,0.361212,50.0054,1.52682,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.820484,-73.952952,1,0,2,3,2,1,0,1,1,1,3,0,0,1,1,5,0,1,9,0,0,2,37,2,1,0,2009,39,80,224,1185,3.661242604,676,25,2112,185,1290,363,1144,3,2475,1209,697,536,552,800,253.16455696,1.8805865579,0.4575018872,4.32374325931151
"724","360610223013",2.86412,0.123844,0.770753,7.72795,5.63697,0.611466,1.82317,0.460398,1.61121,0.919805,7.59637,0.114443,0.0774767,2.55508,1.18978,8.25092,0.833293,1.58499,8.40393,1.0516,0.403404,1.73273,0.392927,58.5797,1.84302,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.822555,-73.956662,0,0,1,5,6,0,2,1,0,1,3,0,0,3,1,6,1,1,8,2,0,2,45,2,0,0,2009,26,104,282,1181,3.206896552,725,32,1676,181,1144,649,911,2,2325,2125,439,1050,794,819,423.3700254,2.0448436269,0.6470021157,5.84000317661516
"725","360610223014",2.07785,0.0902799,0.552908,5.31011,3.83507,0.430531,1.2903,0.329423,1.13293,0.646862,5.28415,0.0839452,0.0542114,1.77494,0.841804,5.68532,0.556737,1.05987,6.0429,0.73003,0.276534,1.21826,0.278729,40.8678,1.28412,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.820902,-73.956023,0,1,0,3,5,0,1,1,1,0,1,0,0,1,1,6,0,0,3,0,0,4,30,1,1,0,2009,24,31,294,829,3.384,500,28,1368,176,863,324,668,1,1692,1143,613,481,537,498,361.88178528,1.6696125507,0.5649600479,3.80512999797029
"726","360610223021",3.99638,0.182774,1.14141,14.5672,8.41624,0.848231,2.68304,0.644013,2.3465,1.28881,11.8496,0.15673,0.113007,3.7833,1.68806,12.2565,1.52256,2.36595,10.7979,1.51557,0.424797,2.75686,0.569238,89.4817,3.56698,-1,0,-1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,40.820218,-73.957541,0,1,0,16,5,0,2,1,0,7,8,0,0,1,1,17,0,4,8,1,0,4,78,1,1,0,2009,34,83,1076,1953,2.373772791,1426,109,2248,302,1432,1137,1171,1,3385,1973,1617,1557,692,718,819.25243216,2.678772426,1.0983579549,14.1354665482104
"727","360610224001",1.375,0.0750285,0.449199,4.02888,2.69473,0.33043,1.03953,0.274005,0.833172,0.553269,3.62799,0.0534863,0.0437374,1.3476,0.730296,4.20226,0.40706,0.725516,5.21066,0.524133,0.254499,1.10323,0.224655,31.0191,0.910708,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.810906,-73.945052,1,0,0,3,1,3,1,1,2,0,5,0,0,2,0,3,0,1,6,0,0,0,29,0,0,0,2009,8,36,1037,692,2.275752773,631,76,321,56,796,1167,139,0,1488,1049,337,443,279,212,433.52601156,1.3934884217,0.744623816,4.02618611815589
"728","360610224002",0.756024,0.0443582,0.266764,2.24208,1.51436,0.183259,0.579609,0.152878,0.488963,0.303619,1.99678,0.0288788,0.0246648,0.756455,0.406206,2.39603,0.23169,0.406042,3.05371,0.295441,0.130953,0.656537,0.13156,17.5304,0.483498,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.809962,-73.947381,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,3,0,1,2,0,0,0,13,0,0,0,2009,4,31,653,496,1.924205379,409,103,153,42,446,789,32,1,942,694,187,412,116,179,403.22580645,0.8074040064,0.8920288304,2.48988673241325
"729","360610224003",1.73638,0.0907256,0.53101,6.96454,3.83239,0.369559,1.18391,0.278643,1.08518,0.574021,5.23705,0.0678973,0.0520464,1.70932,0.75521,5.61762,0.734658,1.07693,4.49834,0.675945,0.167194,1.32157,0.26308,40.5018,1.67856,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.812723,-73.947454,0,0,0,12,9,0,1,0,1,1,8,0,1,0,1,7,0,2,8,1,0,1,58,4,1,0,2009,22,16,1179,1042,2.645865835,641,6,586,88,654,1110,278,1,1696,809,340,501,223,112,1151.6314779,1.9408315605,1.723014011,6.22820963551795
"730","360610224004",2.14402,0.123263,0.696731,9.06742,4.81517,0.460573,1.50089,0.351518,1.38883,0.725342,6.44025,0.0829007,0.0669069,2.17099,0.967333,7.17751,0.949599,1.34393,5.74989,0.85116,0.243513,1.7671,0.34543,51.5707,2.14041,-1,0,-1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,0,40.811475,-73.948345,1,0,0,8,3,1,0,0,1,0,9,0,0,3,1,8,0,3,13,2,1,1,59,4,0,0,2009,22,31,1536,1352,2.638761468,872,8,841,98,949,1460,368,0,2301,1122,1327,815,689,246,591.71597633,2.2046877694,0.8822796341,8.12606825978397
